disease,f1,rouge1,rouge2,rougeL
肝外胆管良性肿瘤的中医治疗方法有哪些。,0.2564102564102564,0.2536023004775391,0.0666666616770702,0.1844380353478562
菌斑性龈炎的中医治疗方法有哪些。,0.2466487935656836,0.2439024340552729,0.0941558391634342,0.1897018920498528
紫癜的中医治疗方法有哪些。,0.2422360248447205,0.2389937056920217,0.0841300141206237,0.1823899321071161
支气管-肺真菌病的中医治疗方法有哪些。,0.2964959568733153,0.2942779241556476,0.0609951796030705,0.2016348723845304
葡萄膜结核的中医治疗方法有哪些。,0.2070844686648501,0.2038567443116364,0.0516962793317696,0.1597796093254105
口腔黏膜色素痣的中医治疗方法有哪些。,0.3359173126614987,0.3342036503811466,0.0840064570465159,0.266318532887674
狼疮状肝炎的中医治疗方法有哪些。,0.2188295165394402,0.2159382984418555,0.0467289670441868,0.1696658048685907
限定于器官的淀粉样变的中医治疗方法有哪些。,0.2116991643454039,0.2084506992542751,0.0230263107960212,0.1577464739021624
睾丸扭转的中医治疗方法有哪些。,0.3121693121693122,0.3101604228110613,0.0584615334911246,0.2192513319019704
声带继发恶性肿瘤的中医治疗方法有哪些。,0.2887700534759359,0.286486481488824,0.0483870917892304,0.2162162112185538
头皮原位癌的中医治疗方法有哪些。,0.3272727272727273,0.3256880683949163,0.04450261281095,0.220183481238953
神经源性直立性低血压的中医治疗方法有哪些。,0.2986666666666666,0.296495951892532,0.0735999950123011,0.2264150893588394
缺血性肠坏死的中医治疗方法有哪些。,0.2203856749311294,0.2172701900103197,0.0613893326555681,0.1448467916816289
急性咽炎的中医治疗方法有哪些。,0.3496932515337423,0.3478260819613441,0.0996309913124143,0.3043478210917789
锁肛痔的中医治疗方法有哪些。,0.2749999999999999,0.2727272677304612,0.0852359158537611,0.1717171667203603
出口部位感染的中医治疗方法有哪些。,0.3206106870229008,0.3187660618555257,0.0861243969218249,0.2159382983593818
桡骨小头骨骺分离的中医治疗方法有哪些。,0.3089887640449438,0.3068181768239928,0.0698835224822747,0.2386363586421747
成人肺透明膜病的中医治疗方法有哪些。,0.2194513715710723,0.2166246802086176,0.057488648630302,0.1914357633320433
舌血管瘤的中医治疗方法有哪些。,0.2917771883289125,0.289544230926694,0.073701837546078,0.193029485618383
外伤性虹膜疝的中医治疗方法有哪些。,0.2924281984334203,0.2902374620226816,0.073248402646558,0.2321899686189877
先天性双上腔静脉的中医治疗方法有哪些。,0.284090909090909,0.286532946558731,0.0824372711729682,0.1891117431203357
颌骨血外渗性囊肿的中医治疗方法有哪些。,0.2955665024630541,0.2935323333797431,0.1008645483421922,0.2587064627329769
口腔上颌窦瘘的中医治疗方法有哪些。,0.3307888040712468,0.3290488381916588,0.1028037333179513,0.2519280155695509
真菌性肠炎的中医治疗方法有哪些。,0.3482849604221635,0.3466666617207467,0.1151315739993617,0.2026666617207468
安眠药中毒的中医治疗方法有哪些。,0.3169398907103825,0.3149171222001771,0.0670926468605378,0.2430939177802876
泪点内异物的中医治疗方法有哪些。,0.3298429319371728,0.3280423230738222,0.07779578106633,0.2539682489997481
呼吸道内异物的中医治疗方法有哪些。,0.2479784366576819,0.2506811939457566,0.0761904712050393,0.2179836462618329
视网膜劈裂症及视网膜囊肿的中医治疗方法有哪些。,0.255,0.2525252475380063,0.0791476357934343,0.1969696919824509
垂体性侏儒症的中医治疗方法有哪些。,0.28428927680798,0.2821158640184254,0.0508221175791461,0.1964735466380728
麻风病的中医治疗方法有哪些。,0.2412868632707774,0.2384823798268227,0.0455284502915465,0.1897018920219447
疥疮的中医治疗方法有哪些。,0.252199413489736,0.2492581552532822,0.0831889031759927,0.1899109742443802
先天性视盘缺损的中医治疗方法有哪些。,0.3143631436314363,0.312328762124226,0.0589197986090259,0.2356164333571027
视网膜色素变性(代谢异常性)的中医治疗方法有哪些。,0.2429906542056074,0.2405660327999288,0.086083208840841,0.1650943346867214
错殆畸形的中医治疗方法有哪些。,0.2404692082111436,0.2373887190631247,0.0469314029933276,0.2077151285586737
腹外疝的中医治疗方法有哪些。,0.2458100558659217,0.2429378481087811,0.0551724087990492,0.1864406729675382
帽状腱膜下脓肿的中医治疗方法有哪些。,0.2369146005509642,0.2339832819081169,0.0616438306314509,0.1894150367827687
色素绒毛结节性滑膜炎的中医治疗方法有哪些。,0.413265306122449,0.4123711290207514,0.1282051232064125,0.3298969022166277
中性白细胞减少症的中医治疗方法有哪些。,0.2714681440443213,0.2689075580732686,0.1005025075841521,0.2296918717987588
小柳原田病的中医治疗方法有哪些。,0.2900763358778626,0.2879177327900292,0.0688575849843631,0.23136246286715
牙病理性移位的中医治疗方法有哪些。,0.2321899736147757,0.2293333283336534,0.0399999950000006,0.1973333283336534
视直如曲的中医治疗方法有哪些。,0.3238095238095238,0.3221153797337278,0.0873362396253994,0.2403846105029587
突然视力丧失的中医治疗方法有哪些。,0.2551928783382789,0.2522522472544617,0.0755395633459063,0.1861861811883957
下颌结核的中医治疗方法有哪些。,0.1797101449275362,0.1759530741789287,0.0407470238666446,0.1583577662610402
下斜肌功能亢进的中医治疗方法有哪些。,0.2696078431372549,0.2673267277380894,0.053651261818893,0.1881188069460103
急性浆液性根尖周炎的中医治疗方法有哪些。,0.2548476454293629,0.2521008353380569,0.0699999950020003,0.2184873899599056
先天性鼻切迹的中医治疗方法有哪些。,0.3608247422680413,0.3593749950001356,0.0803571378599776,0.286458328333469
急性筛窦炎的中医治疗方法有哪些。,0.2096317280453258,0.2063037199500826,0.0701168564548039,0.1547277887179909
双侧腹股沟疝的中医治疗方法有哪些。,0.2393162393162393,0.2363112342001014,0.0787119807061552,0.1844380353528392
电击伤的中医治疗方法有哪些。,0.2827763496143958,0.280519475531658,0.0669710756748194,0.2129870079991905
连续性内斜视的中医治疗方法有哪些。,0.2626262626262626,0.260204076635907,0.0550458665608024,0.2142857092889682
胃溃疡伴穿孔的中医治疗方法有哪些。,0.3306233062330623,0.3287671182985175,0.1094527313316229,0.2630136936409833
肋骨分叉-基底细胞痣-颌骨囊肿综合征的中医治疗方法有哪些。,0.3042394014962593,0.3022669975303441,0.0756429602363817,0.2317380302759361
神经衰弱的中医治疗方法有哪些。,0.3189189189189189,0.3169398857109798,0.078947363421107,0.2240437108475918
成釉细胞纤维肉瘤的中医治疗方法有哪些。,0.2147239263803681,0.216718261686396,0.0575815694349788,0.1486068065780369
双上转肌麻痹的中医治疗方法有哪些。,0.2650602409638554,0.2627737176493154,0.0381231621781724,0.1849148368707266
缺血性心肌病的中医治疗方法有哪些。,0.2569269521410579,0.2544529212801638,0.0758293789527542,0.1781170434175683
热带性口炎性腹泻的中医治疗方法有哪些。,0.2277904328018223,0.2252873514785045,0.058565148834378,0.1701149376854011
慢性鼻窦炎的中医治疗方法有哪些。,0.2979797979797979,0.2959183623990005,0.1146496765469696,0.2244897909704291
新生儿破伤风的中医治疗方法有哪些。,0.2144772117962466,0.2113821088373324,0.0332778652523117,0.1517615126313704
羊膜带综合征的中医治疗方法有哪些。,0.3441396508728179,0.3425692645648409,0.0832137683500308,0.2569269471844883
高血压2级的中医治疗方法有哪些。,0.25,0.247311823009163,0.0713178244992011,0.204301070320991
病毒性肝炎乙型丁型(重叠感染)慢性重型的中医治疗方法有哪些。,0.3473684210526315,0.3457446758652105,0.1208267040875947,0.281914888631168
乳腺良性肿瘤的中医治疗方法有哪些。,0.3002421307506053,0.2982885035706387,0.0909090859404376,0.1907090414679492
头皮黑色素痣的中医治疗方法有哪些。,0.2717391304347826,0.2692307642331845,0.0477001653584628,0.2087912037936241
眼眶畸胎瘤的中医治疗方法有哪些。,0.1636363636363636,0.1651376097735882,0.0415878968185511,0.1345565700182366
坠积性肺炎的中医治疗方法有哪些。,0.2414698162729658,0.2387267854568738,0.0833333283455269,0.2015915069422849
限制性内斜视的中医治疗方法有哪些。,0.2724795640326976,0.2699724468043318,0.0430463526203352,0.2093663861982713
缺铁性贫血的中医治疗方法有哪些。,0.3189189189189189,0.316939885722476,0.0791139190506832,0.2295081917334051
骨雅司病的中医治疗方法有哪些。,0.2066869300911854,0.2030769180875741,0.0624999950118156,0.1476923027029587
眼铜屑沉着病的中医治疗方法有哪些。,0.2961038961038961,0.2939632496353704,0.0411392355608582,0.2204724359870765
颊溃疡的中医治疗方法有哪些。,0.2983425414364641,0.2960893804750164,0.0885860256651065,0.234636866508536
咽异感症的中医治疗方法有哪些。,0.2611111111111111,0.2584269612922927,0.065517236380797,0.1910112309552141
颈静脉交界性肿瘤的中医治疗方法有哪些。,0.272,0.2695417739839147,0.0666666616780049,0.2048517470297368
三叉神经良性肿瘤的中医治疗方法有哪些。,0.3155080213903743,0.3135135085187728,0.0450160721778626,0.2432432382485027
慢性化脓性腮腺炎的中医治疗方法有哪些。,0.2827225130890052,0.2804232754402173,0.0878048730710029,0.2116402066571485
中度贫血的中医治疗方法有哪些。,0.2887700534759357,0.2864864816010227,0.1401273836007548,0.2162162113307524
小儿缺铁性贫血的中医治疗方法有哪些。,0.3492063492063492,0.3475935779507564,0.1324921085774066,0.283422454956104
急性心力衰竭的中医治疗方法有哪些。,0.2176165803108808,0.2146596809082811,0.0825688023903714,0.1989528746255586
共同性外斜视的中医治疗方法有哪些。,0.2979797979797979,0.2959183623501927,0.0542986375339484,0.2244897909216213
复发性胆管炎的中医治疗方法有哪些。,0.314540059347181,0.3123123073127181,0.070671373092872,0.2402402352406461
先天性桡骨缺如的中医治疗方法有哪些。,0.3138297872340425,0.3118279520946063,0.0938967087350396,0.2473118230623483
先天性肛门闭锁伴有瘘的中医治疗方法有哪些。,0.3414634146341463,0.3399014728368804,0.0845070372538784,0.2561576304723483
釉牙本质裂(非复杂牙冠裂)的中医治疗方法有哪些。,0.2734584450402145,0.2710027050274308,0.0556464761787313,0.2168021630220108
集合不足和过强的中医治疗方法有哪些。,0.1949860724233983,0.191549290786114,0.0608108058128656,0.1690140795185084
闭锁验的中医治疗方法有哪些。,0.2216358839050131,0.218666661745209,0.0329489242171379,0.1813333284118757
渗出性视网膜脱离的中医治疗方法有哪些。,0.2974358974358974,0.295336782581009,0.0682170492766544,0.2279792696276411
变应性鼻炎的中医治疗方法有哪些。,0.3428571428571428,0.3412073441028926,0.1273885300404176,0.2834645619506618
静脉窦血栓形成的中医治疗方法有哪些。,0.3205741626794259,0.318840574801629,0.1064425721067644,0.1787439564441411
高钠血症的中医治疗方法有哪些。,0.1852861035422343,0.1818181768318801,0.0331674908580378,0.1377410418456543
老年性耳聋的中医治疗方法有哪些。,0.2318840579710144,0.228738997955298,0.0567375836530485,0.1818181768409285
腹主动脉血栓形成综合征的中医治疗方法有哪些。,0.2258953168044077,0.222841220659368,0.0517799303027832,0.1782729755340198
拔牙创出血的中医治疗方法有哪些。,0.237467018469657,0.234666661668409,0.0613893326414748,0.1973333283350756
多胎的中医治疗方法有哪些。,0.2205128205128205,0.2176165753496739,0.0557184701173454,0.1865284924481196
唾液腺交界性肿瘤的中医治疗方法有哪些。,0.2346666666666666,0.231805924923533,0.0412698362702953,0.1886792402874145
艾滋病性视神经病变的中医治疗方法有哪些。,0.2849604221635884,0.2826666617053867,0.0845528405528987,0.1973333283720534
肠鸣音亢进的中医治疗方法有哪些。,0.2789317507418397,0.2762762712763214,0.0955752162397057,0.2162162112162614
小儿急性支气管炎的中医治疗方法有哪些。,0.2536873156342182,0.2507462636578303,0.0795659986170456,0.2029850696279796
血翳包睛的中医治疗方法有哪些。,0.25,0.2471264317949862,0.0820512770555047,0.206896546737515
增殖性脓皮病的中医治疗方法有哪些。,0.2279792746113989,0.225130885118692,0.0686427407581274,0.1413612516108387
生殖器疱疹的中医治疗方法有哪些。,0.3268292682926829,0.3251231477735446,0.0883652380687187,0.2068965467883231
膀胱癌的中医治疗方法有哪些。,0.3195592286501377,0.3175487415268349,0.0909090859091478,0.22284122063547
良性高血压的中医治疗方法有哪些。,0.2245989304812834,0.2216216166689555,0.053627755288639,0.1675675626149015
创伤后唇畸形的中医治疗方法有哪些。,0.3044619422572179,0.3023872629104546,0.0778816149378891,0.2334217456690754
紧张性头痛的中医治疗方法有哪些。,0.2685714285714285,0.265895948761402,0.0667779582771512,0.2196531741949281
屈光不正合并白内障的中医治疗方法有哪些。,0.3241895261845386,0.3224181310316035,0.0804768951549062,0.2720402972784549
鼻孢子菌病的中医治疗方法有哪些。,0.259946949602122,0.2573726491658821,0.0808709125744653,0.2091152765117266
胃痛的中医治疗方法有哪些。,0.3604060913705583,0.3589743540927022,0.0985691525067424,0.2358974310157792
肾下垂的中医治疗方法有哪些。,0.3214285714285714,0.3195876238661122,0.0885496133206226,0.2525773145877618
肛门瘙痒症的中医治疗方法有哪些。,0.3095975232198142,0.3072100263484046,0.100746263658457,0.2507836940600034
病毒性肝炎甲型亚急性重型的中医治疗方法有哪些。,0.2133995037220843,0.2105263108776956,0.0577507549599047,0.1654135289228084
转移性低钠血症的中医治疗方法有哪些。,0.2849740932642486,0.2827225081055892,0.0762852354716195,0.2198952829746992
肛门直肠周围脓肿的中医治疗方法有哪些。,0.3064935064935064,0.3044619372575278,0.0663507059007862,0.2099737482811499
角膜裂伤的中医治疗方法有哪些。,0.3276283618581907,0.3259259209274197,0.0792951491858956,0.2567901184582838
