disease,f1,rouge1,rouge2,rougeL
鼻背中线皮样囊肿及瘘管的中医治疗方法有哪些。,0.4899135446685879,0.4897959134867275,0.2461005150292105,0.4548104907462027
霍奇金病的中医治疗方法有哪些。,0.453731343283582,0.4531722004764469,0.1577060882107759,0.3504531672438186
获得性结膜黑变病的中医治疗方法有哪些。,0.3826086956521739,0.381231666626534,0.1507352891868513,0.3284457428728683
无头疽的中医治疗方法有哪些。,0.4444444444444443,0.4437689920625271,0.1795332086897944,0.3039513628831958
双鼻畸形的中医治疗方法有哪些。,0.4545454545454545,0.4540229836261395,0.1815336414328923,0.373563213511197
颌间间隙的中医治疗方法有哪些。,0.4057971014492753,0.4046920772146783,0.1290322531113425,0.3167155376252354
年龄相关性白内障(未成熟期)的中医治疗方法有哪些。,0.4880952380952381,0.487951802243613,0.2680412321266873,0.4578313203159022
眶壁爆裂性骨折的中医治疗方法有哪些。,0.4101123595505617,0.4090909042561984,0.1803797419656806,0.3636363588016529
单纯性肺嗜酸粒细胞浸润症的中医治疗方法有哪些。,0.3126684636118598,0.3106266981015524,0.1116751220169435,0.2234332376110893
水肿的中医治疗方法有哪些。,0.4213836477987422,0.4203821606296401,0.1850533758193919,0.3248407593557548
鹅掌风的中医治疗方法有哪些。,0.4926686217008797,0.4925815973933027,0.2293906760161741,0.4451038525861811
眼睑黄色瘤的中医治疗方法有哪些。,0.3987915407854985,0.3975535118704935,0.1529850696519966,0.3119266005555088
气管假性淋巴瘤的中医治疗方法有哪些。,0.4301075268817204,0.4293478211867911,0.1986970634652358,0.3043478211867911
陈旧性脉络膜视网膜炎的中医治疗方法有哪些。,0.4422110552763819,0.4416243605627561,0.1876832795565485,0.3096446651312841
小涎(唾液)腺生物学行为未定肿瘤的中医治疗方法有哪些。,0.4222873900293255,0.4213649803062456,0.1803004959713045,0.3323442087928924
阔鼻的中医治疗方法有哪些。,0.4140127388535032,0.4129032208166494,0.1132812450000002,0.2967741885585848
肺吸虫病的中医治疗方法有哪些。,0.4684684684684684,0.4680851015227132,0.1811965763340493,0.328267472343382
鞭虫病的中医治疗方法有哪些。,0.3284457478005865,0.3264094908522572,0.0915254189867282,0.2492581555406846
喉痹的中医治疗方法有哪些。,0.4011299435028249,0.3999999952612245,0.1688311640607608,0.3199999952612244
慢性淋巴细胞性白血病的中医治疗方法有哪些。,0.5329153605015674,0.5333333284857646,0.2558558509623571,0.4190476142000504
颊部肿物的中医治疗方法有哪些。,0.3999999999999999,0.3988603939500492,0.1153212471003587,0.3019942970839523
舌尖恶性肿瘤的中医治疗方法有哪些。,0.5632183908045977,0.563953483567469,0.2762063178774145,0.3953488324046783
巨乳头性角结膜炎的中医治疗方法有哪些。,0.3582089552238806,0.3564954633404223,0.1276595695737766,0.2719033183253166
声带突撕脱的中医治疗方法有哪些。,0.3722222222222222,0.370786512036359,0.1435726162006239,0.2640449390026512
外科皮脂腺囊肿的中医治疗方法有哪些。,0.4293785310734463,0.4285714239795918,0.1877133058416523,0.3771428525510205
撞击伤目的中医治疗方法有哪些。,0.4564564564564564,0.4559270468218143,0.2323048952692515,0.4012158006212064
理化因素所致肺炎的中医治疗方法有哪些。,0.4010840108401084,0.3999999951135297,0.1749174867981898,0.2904109540176393
单侧绞窄性股疝的中医治疗方法有哪些。,0.441340782122905,0.4406779612095822,0.2048611061892362,0.3672316335259664
胃溃疡伴癌变的中医治疗方法有哪些。,0.4514285714285714,0.450867047205052,0.2003338849317589,0.358381498072104
白塞病相关性视神经炎的中医治疗方法有哪些。,0.5058823529411764,0.5059523759922406,0.2083333283710094,0.3749999950398596
泪总管狭窄的中医治疗方法有哪些。,0.3486238532110091,0.3467492212477835,0.1347905233892391,0.3034055679970095
颌下良性肿瘤的中医治疗方法有哪些。,0.4281524926686216,0.4272996986128257,0.1862068918107016,0.3560830814021432
肺移植排斥的中医治疗方法有哪些。,0.3999999999999999,0.3989361652942508,0.1576506905885923,0.303191484443187
玻璃体先天性畸形的中医治疗方法有哪些。,0.3848238482384824,0.3835616389257272,0.1440261816507511,0.2739725978298368
先天性喉裂的中医治疗方法有哪些。,0.4108761329305135,0.4097859278339834,0.1658031039061452,0.3058103926657876
玻璃体脓肿的中医治疗方法有哪些。,0.3662790697674419,0.3647058775771626,0.0999999951486328,0.282352936400692
皮样囊肿的中医治疗方法有哪些。,0.4411764705882353,0.440476185521542,0.1844484579569602,0.3630952331405895
腭裂的中医治疗方法有哪些。,0.4648318042813456,0.4643962799854307,0.1859649073518622,0.3157894688399199
上颌牙弓狭窄的中医治疗方法有哪些。,0.4390243902439024,0.4382715999811385,0.198501867699575,0.345679007388546
胸椎管狭窄的中医治疗方法有哪些。,0.504297994269341,0.5043478211327033,0.2163061514292597,0.4579710095385003
先天性腺瘤样肺囊肿的中医治疗方法有哪些。,0.3401759530791788,0.3382789267666353,0.1170731657346819,0.3026706181612941
视交叉病变的中医治疗方法有哪些。,0.4624277456647399,0.4619882991552956,0.1675213625624079,0.3450292348278103
巩膜炎的中医治疗方法有哪些。,0.4148936170212766,0.4139784897369638,0.1727999950476289,0.3655913929627703
肝诊断性影像异常所见的中医治疗方法有哪些。,0.3620689655172414,0.36046511129952,0.1554770268026822,0.2441860415320782
潮式呼吸的中医治疗方法有哪些。,0.3482142857142857,0.3468468420805942,0.1111111062925172,0.2567567519905041
点状骨骺发育异常的中医治疗方法有哪些。,0.4365781710914454,0.4358208905384718,0.1904761854798927,0.3820895472548897
空肠憩室炎的中医治疗方法有哪些。,0.4723032069970845,0.4719763962332384,0.231433501133334,0.3893805260267489
龋齿的中医治疗方法有哪些。,0.407185628742515,0.4060606010828283,0.1470588185361701,0.278787873810101
肠蛔虫病的中医治疗方法有哪些。,0.3725490196078431,0.3708609225031797,0.1532567003103302,0.2781456907151002
二尖瓣狭窄的中医治疗方法有哪些。,0.4783861671469741,0.478134106001411,0.2148760281474764,0.3965014529401865
粪类圆线虫病的中医治疗方法有哪些。,0.4951140065146579,0.4950494999627488,0.2636534789946128,0.4554455395667092
恶性组织细胞病的中医治疗方法有哪些。,0.4839650145772594,0.4837758064287641,0.2399999952070171,0.4247787562812715
颌面部间隙感染的中医治疗方法有哪些。,0.5403726708074534,0.540880498189154,0.3218390754785602,0.4968553409564495
间质性肺气肿的中医治疗方法有哪些。,0.4498480243161095,0.4492307644561421,0.185567005501116,0.3876923029176805
伏暑的中医治疗方法有哪些。,0.332378223495702,0.3304347776601555,0.1362861960797403,0.2202898501239236
系统性气栓塞的中医治疗方法有哪些。,0.4238805970149253,0.422960720152244,0.1462522802501263,0.3383685751371382
颜面疔疮的中医治疗方法有哪些。,0.4365781710914454,0.4358208905901538,0.1742286701694659,0.2567164129782135
骨膜炎的中医治疗方法有哪些。,0.5235294117647058,0.5238095188493835,0.2207130680083363,0.4107142807541454
消化道出血的中医治疗方法有哪些。,0.3342776203966005,0.33237821855814,0.1103678880338589,0.2349570151197446
先天性绕核性白内障的中医治疗方法有哪些。,0.4895522388059701,0.489425976957494,0.2336283136248101,0.4290030162324185
疱疹病毒性眼睑皮炎的中医治疗方法有哪些。,0.4831460674157303,0.4829545404958678,0.2094240788191114,0.4147727223140496
血管迷走性晕厥的中医治疗方法有哪些。,0.3942857142857142,0.393063578869157,0.1754385915361035,0.2716762956321629
中心性巨细胞肉芽肿的中医治疗方法有哪些。,0.4074074074074074,0.4064171074037005,0.1356466827891612,0.2994652357459464
胰腺损伤的中医治疗方法有哪些。,0.4169184290030211,0.4159021358041317,0.1690140795556438,0.3363914324402173
风湿性关节炎的中医治疗方法有哪些。,0.5161290322580645,0.5163204697827753,0.2203098057068205,0.451038570672983
肝撕裂伤的中医治疗方法有哪些。,0.4491978609625668,0.4486486438708547,0.1647819015244246,0.3135135087357196
创伤性食管狭窄的中医治疗方法有哪些。,0.4057142857142857,0.4046242725971466,0.1615120226510671,0.3526011512098634
反常性酸性尿的中医治疗方法有哪些。,0.4353312302839116,0.4345047873947882,0.1379310295626901,0.351437694743031
面神经断裂的中医治疗方法有哪些。,0.4615384615384615,0.4610389561072694,0.1814814765278465,0.3571428522111655
急性化脓性胆管炎的中医治疗方法有哪些。,0.3696969696969697,0.3680981545410064,0.1533100995492844,0.2515337373630923
代偿性酸中毒的中医治疗方法有哪些。,0.4438202247191011,0.4431818132284673,0.1549549499878258,0.34090908595574
眼睑坏死的中医治疗方法有哪些。,0.425287356321839,0.4244185996526839,0.1678321628371193,0.3488372043038467
下肢静脉曲张的中医治疗方法有哪些。,0.5580110497237569,0.5586592129334291,0.3064770882240341,0.4972066989669486
舌下腺原位癌的中医治疗方法有哪些。,0.4011627906976744,0.399999995249827,0.124369743172036,0.2823529364262976
腹膜后感染与脓肿的中医治疗方法有哪些。,0.3161290322580645,0.313725485199496,0.0897196211686612,0.248366008075313
羊水栓塞的中医治疗方法有哪些。,0.4166666666666666,0.4154929527883853,0.1626016210229527,0.3028168964503571
口腔念珠菌病的中医治疗方法有哪些。,0.3865546218487395,0.3852691168140343,0.1504273454277158,0.2889518363607766
肾盂肾炎的中医治疗方法有哪些。,0.3470588235294117,0.3452380903089569,0.115315310406623,0.3035714236422903
大网膜粘连的中医治疗方法有哪些。,0.4753086419753086,0.4749999950439453,0.1887477264279104,0.3312499950439453
心绞痛的中医治疗方法有哪些。,0.3867069486404834,0.3853210959466562,0.1758241708355138,0.3058103925827419
胆道术后残留结石的中医治疗方法有哪些。,0.5276872964169381,0.5280528003202302,0.2547528467182554,0.429042899330131
PCI术后的中医治疗方法有哪些。,0.478386167146974,0.4781341058732331,0.1928933961186553,0.3848396452318338
左心室附壁血栓的中医治疗方法有哪些。,0.3682719546742209,0.3667621727411105,0.1266233717499264,0.2808022873542911
双向性室性心动过速的中医治疗方法有哪些。,0.3389830508474576,0.3371428521428571,0.0782312875198415,0.2285714235714286
骨关节炎的中医治疗方法有哪些。,0.5113636363636364,0.5114942479463932,0.2399999950236672,0.4137930985211059
舌后三分之一恶性肿瘤的中医治疗方法有哪些。,0.4131736526946107,0.4121212072865013,0.170357746408644,0.2848484800137741
小儿厌食症的中医治疗方法有哪些。,0.4367816091954023,0.4360465066659343,0.1983471024419645,0.3662790648054692
宫颈鳞状上皮病变的中医治疗方法有哪些。,0.3801169590643275,0.3786982199087917,0.131034477835672,0.2662721844058332
肝外胆管良性肿瘤的中医治疗方法有哪些。,0.4146341463414634,0.4135802419564472,0.1513513463786382,0.3641975259070645
菌斑性龈炎的中医治疗方法有哪些。,0.3835616438356164,0.3822714631965685,0.173764901343998,0.2825484715068179
紫癜的中医治疗方法有哪些。,0.4177215189873418,0.4166666616674885,0.2059925043667327,0.3846153796162065
支气管-肺真菌病的中医治疗方法有哪些。,0.3294797687861271,0.3274853751376492,0.1073345209566024,0.2690058429739065
葡萄膜结核的中医治疗方法有哪些。,0.338368580060423,0.3363914323799905,0.1453900659946684,0.2568807290160761
口腔黏膜色素痣的中医治疗方法有哪些。,0.4011299435028249,0.399999995156898,0.1502683314415918,0.3142857094426123
狼疮状肝炎的中医治疗方法有哪些。,0.3827493261455525,0.3814713848658763,0.1498371287109679,0.3160762894980288
限定于器官的淀粉样变的中医治疗方法有哪些。,0.4845070422535211,0.4843304793694857,0.163061559071542,0.3988603938994001
睾丸扭转的中医治疗方法有哪些。,0.3987538940809969,0.3974763358039189,0.1254752802700633,0.3343848531540766
声带继发恶性肿瘤的中医治疗方法有哪些。,0.45,0.4493670838000721,0.1906474771697248,0.3734177167114645
头皮原位癌的中医治疗方法有哪些。,0.4054794520547945,0.4044321282034362,0.1479198719969802,0.2825484716937408
神经源性直立性低血压的中医治疗方法有哪些。,0.4497354497354497,0.4491978559768652,0.2411575512850364,0.3475935779019989
缺血性肠坏死的中医治疗方法有哪些。,0.3999999999999999,0.3987538892735901,0.1621621573148934,0.2741432973732786
急性咽炎的中医治疗方法有哪些。,0.4984615384615384,0.4984423626051765,0.2112932554795771,0.4361370666550208
锁肛痔的中医治疗方法有哪些。,0.3695652173913043,0.3681318631984362,0.1421647769376321,0.2527472478138208
出口部位感染的中医治疗方法有哪些。,0.4425287356321838,0.441860460311655,0.1748251699229792,0.3662790649628177
桡骨小头骨骺分离的中医治疗方法有哪些。,0.4518272425249169,0.4511784462832591,0.1532416453373271,0.3501683452731581
成人肺透明膜病的中医治疗方法有哪些。,0.3896103896103897,0.388451438706264,0.1748466208621421,0.2729658744018022
舌血管瘤的中医治疗方法有哪些。,0.3393939393939393,0.3374233080206256,0.1412639355785576,0.2392637988181716
外伤性虹膜疝的中医治疗方法有哪些。,0.4672897196261683,0.4668769667382499,0.2463235244898897,0.3785488910284708
先天性双上腔静脉的中医治疗方法有哪些。,0.3259259259259259,0.3295880099813436,0.0775862019011039,0.2247190961236657
颌骨血外渗性囊肿的中医治疗方法有哪些。,0.4052631578947368,0.4042553143426041,0.1869158829816773,0.3457446760447318
口腔上颌窦瘘的中医治疗方法有哪些。,0.4289693593314763,0.4281690091648482,0.172297292327486,0.3380281640944257
真菌性肠炎的中医治疗方法有哪些。,0.453257790368272,0.4527220582106879,0.1740614285498376,0.3495701957465045
安眠药中毒的中医治疗方法有哪些。,0.3322683706070287,0.33009708237995,0.1644859763084288,0.2653721632860988
泪点内异物的中医治疗方法有哪些。,0.4200626959247648,0.4190476141024943,0.1636363586744464,0.3682539633088435
呼吸道内异物的中医治疗方法有哪些。,0.4169611307420495,0.4157706045276911,0.1465346486277033,0.351254475495433
视网膜劈裂症及视网膜囊肿的中医治疗方法有哪些。,0.3945205479452055,0.3933517956700763,0.1456310629965649,0.3157894688002702
垂体性侏儒症的中医治疗方法有哪些。,0.4269662921348314,0.4261363587372482,0.2134646913253578,0.3579545405554301
麻风病的中医治疗方法有哪些。,0.5191740412979351,0.519402980157006,0.2601054432281838,0.4656716368734239
疥疮的中医治疗方法有哪些。,0.4068965517241379,0.4055944006570004,0.1764705833044984,0.3216783167409165
先天性视盘缺损的中医治疗方法有哪些。,0.4647058823529411,0.4642857093112245,0.1936619668360074,0.3452380902636055
视网膜色素变性(代谢异常性)的中医治疗方法有哪些。,0.4512820512820513,0.4507771973207334,0.2030769182708167,0.3834196843673655
错殆畸形的中医治疗方法有哪些。,0.3892215568862276,0.3878787828936639,0.1122448930763225,0.3272727222876033
腹外疝的中医治疗方法有哪些。,0.4672897196261682,0.466876966656649,0.2027290398762773,0.3911671874768382
帽状腱膜下脓肿的中医治疗方法有哪些。,0.5047923322683706,0.504854364068244,0.2605210371405738,0.394822001608697
色素绒毛结节性滑膜炎的中医治疗方法有哪些。,0.4970059880239521,0.4969696921136823,0.2595978012907367,0.4484848436288338
中性白细胞减少症的中医治疗方法有哪些。,0.4376731301939057,0.4369747849640248,0.2285714235951699,0.3809523760004394
小柳原田病的中医治疗方法有哪些。,0.4079320113314447,0.406876785914073,0.1731748677030218,0.3037249234498896
牙病理性移位的中医治疗方法有哪些。,0.3942028985507246,0.3929618718917106,0.1328790410541867,0.3401759481380449
视直如曲的中医治疗方法有哪些。,0.2433862433862433,0.2406417066315881,0.0784929308738718,0.171122990054048
突然视力丧失的中医治疗方法有哪些。,0.3848580441640378,0.3833865764782738,0.1214421202467155,0.2811501547530342
下颌结核的中医治疗方法有哪些。,0.4804804804804804,0.4802431560998143,0.2415630500634447,0.4072948278323371
下斜肌功能亢进的中医治疗方法有哪些。,0.3760217983651226,0.3746556426701273,0.1348684162883052,0.3195592239373449
急性浆液性根尖周炎的中医治疗方法有哪些。,0.4774193548387097,0.4771241781861677,0.210131327192394,0.3594771193626383
先天性鼻切迹的中医治疗方法有哪些。,0.4483775811209439,0.4477611891282692,0.1761657981972373,0.3701492488297617
急性筛窦炎的中医治疗方法有哪些。,0.4385964912280701,0.4378698175358006,0.1581722270552662,0.2840236636896467
双侧腹股沟疝的中医治疗方法有哪些。,0.4086687306501548,0.4075235059828421,0.1886792402833038,0.3134796188355068
电击伤的中医治疗方法有哪些。,0.3586626139817629,0.3569230720026509,0.1147826037519246,0.2953846104641893
连续性内斜视的中医治疗方法有哪些。,0.4321329639889196,0.4313725440990514,0.2093023206344302,0.3417366897573147
胃溃疡伴穿孔的中医治疗方法有哪些。,0.4437869822485206,0.4431137674638747,0.2323943611974311,0.401197599799204
肋骨分叉-基底细胞痣-颌骨囊肿综合征的中医治疗方法有哪些。,0.4677419354838709,0.4673912994328922,0.2294022568302098,0.3043478211720227
神经衰弱的中医治疗方法有哪些。,0.45,0.4494381972549236,0.1886792402937431,0.382022466917845
成釉细胞纤维肉瘤的中医治疗方法有哪些。,0.2716049382716049,0.2749999950125001,0.0835509088752397,0.1749999950125001
双上转肌麻痹的中医治疗方法有哪些。,0.4615384615384615,0.4611398914637976,0.1763779478631534,0.3367875598575801
缺血性心肌病的中医治疗方法有哪些。,0.3814713896457765,0.3801652844811754,0.1672131098779362,0.2975206563820018
热带性口炎性腹泻的中医治疗方法有哪些。,0.3756345177664974,0.3743589698482578,0.1210191035731674,0.2564102518995398
慢性鼻窦炎的中医治疗方法有哪些。,0.3763440860215054,0.3749999951512287,0.1495016561860797,0.2880434734120983
新生儿破伤风的中医治疗方法有哪些。,0.401294498381877,0.3999999950993819,0.1620553310061867,0.3081967164108573
羊膜带综合征的中医治疗方法有哪些。,0.4061538461538461,0.404984418749818,0.1459074684010462,0.3551401819896934
高血压2级的中医治疗方法有哪些。,0.45822102425876,0.4577656626435715,0.1958925701023987,0.3814713847144162
病毒性肝炎乙型丁型(重叠感染)慢性重型的中医治疗方法有哪些。,0.3968253968253968,0.3957219201509909,0.148499205131561,0.3048128292419
乳腺良性肿瘤的中医治疗方法有哪些。,0.441340782122905,0.4406779613321523,0.1438127042963727,0.2372881308236778
头皮黑色素痣的中医治疗方法有哪些。,0.44,0.4391891843946311,0.163672649862909,0.3445945898000365
眼眶畸胎瘤的中医治疗方法有哪些。,0.3082437275985663,0.3115941979009137,0.0927152267886888,0.1884057921038123
坠积性肺炎的中医治疗方法有哪些。,0.3268698060941828,0.3249299670315185,0.1118210812991867,0.2408963535861404
限制性内斜视的中医治疗方法有哪些。,0.4129793510324484,0.4119402935110715,0.1783876450858958,0.3343283532125641
缺铁性贫血的中医治疗方法有哪些。,0.428169014084507,0.4273504223946234,0.1854974655129405,0.3646723597165607
骨雅司病的中医治疗方法有哪些。,0.3515151515151514,0.3496932465429636,0.1749571133598323,0.3128834305920434
眼铜屑沉着病的中医治疗方法有哪些。,0.4171779141104294,0.4161490633507581,0.1748633829829365,0.3726708024811929
颊溃疡的中医治疗方法有哪些。,0.4409937888198757,0.4402515674142637,0.2163187806595639,0.3081760957161505
咽异感症的中医治疗方法有哪些。,0.4314868804664723,0.4306784610924026,0.2186948803616921,0.3775811159596593
颈静脉交界性肿瘤的中医治疗方法有哪些。,0.4195402298850574,0.4186046462373242,0.1652892512396695,0.3139534834466266
三叉神经良性肿瘤的中医治疗方法有哪些。,0.4329268292682926,0.432098760487159,0.1703703654280522,0.3148148098698751
慢性化脓性腮腺炎的中医治疗方法有哪些。,0.4084084084084084,0.4072948278604226,0.160877508723334,0.3221884448816992
中度贫血的中医治疗方法有哪些。,0.4540540540540541,0.4535519077026785,0.1598694893910888,0.3442622902163397
小儿缺铁性贫血的中医治疗方法有哪些。,0.4043715846994535,0.4033149122383321,0.1593495885303194,0.2872928127908184
急性心力衰竭的中医治疗方法有哪些。,0.4120879120879121,0.4111111062408951,0.1957585595895351,0.3388888840186729
共同性外斜视的中医治疗方法有哪些。,0.3943661971830985,0.3931623882679523,0.1683501634156946,0.2905982857038499
复发性胆管炎的中医治疗方法有哪些。,0.4080267558528428,0.4067796561135306,0.1523437450733186,0.3728813510287849
先天性桡骨缺如的中医治疗方法有哪些。,0.5031446540880503,0.5031847083766077,0.232304895183481,0.4012738803511299
先天性肛门闭锁伴有瘘的中医治疗方法有哪些。,0.3512747875354107,0.3495701957685077,0.144736837229917,0.297994264536416
釉牙本质裂(非复杂牙冠裂)的中医治疗方法有哪些。,0.3988603988603988,0.3976945195106678,0.1388888839024524,0.3400576319025987
集合不足和过强的中医治疗方法有哪些。,0.3229813664596273,0.3207547121253115,0.0960548835142063,0.2327043976599027
闭锁验的中医治疗方法有哪些。,0.3865030674846627,0.3850931627035994,0.1768953018615518,0.329192541585587
渗出性视网膜脱离的中医治疗方法有哪些。,0.4528301886792452,0.4523160713566809,0.2182985504161761,0.4032697498307954
变应性鼻炎的中医治疗方法有哪些。,0.4418604651162791,0.4411764657766436,0.1652613778522335,0.3647058775413495
静脉窦血栓形成的中医治疗方法有哪些。,0.41,0.4090909042655086,0.1413843839711437,0.3282828234574279
高钠血症的中医治疗方法有哪些。,0.511904761904762,0.5120481878844898,0.2517730446946834,0.4096385493302729
老年性耳聋的中医治疗方法有哪些。,0.3846153846153846,0.3832335279744702,0.1508771879824563,0.3413173603097996
腹主动脉血栓形成综合征的中医治疗方法有哪些。,0.4504504504504504,0.449848019476908,0.216783211912563,0.3829787185650539
拔牙创出血的中医治疗方法有哪些。,0.3780487804878049,0.3765432050367703,0.1438848871567855,0.3024691309626962
多胎的中医治疗方法有哪些。,0.3685636856368563,0.3671232827847626,0.1070866093260092,0.2684931457984613
唾液腺交界性肿瘤的中医治疗方法有哪些。,0.3888888888888889,0.3874999951876954,0.1378026022462887,0.3124999951876954
艾滋病性视神经病变的中医治疗方法有哪些。,0.4225352112676056,0.4216524167842794,0.168674693883002,0.2905982857301484
肠鸣音亢进的中医治疗方法有哪些。,0.3648208469055374,0.3630362986827,0.1369862964411136,0.297029698022634
小儿急性支气管炎的中医治疗方法有哪些。,0.3950617283950616,0.3937499950195313,0.1488549568425501,0.3187499950195313
血翳包睛的中医治疗方法有哪些。,0.5057471264367817,0.5058139485088223,0.2486865099009021,0.3953488322297526
增殖性脓皮病的中医治疗方法有哪些。,0.4648648648648649,0.4644808694513124,0.1800327283400613,0.3551912519649736
生殖器疱疹的中医治疗方法有哪些。,0.4093264248704663,0.408376958518681,0.188087769465709,0.3141361208223459
膀胱癌的中医治疗方法有哪些。,0.4194528875379939,0.4184615334786272,0.1790017161737287,0.3076923027093965
良性高血压的中医治疗方法有哪些。,0.421917808219178,0.4210526266566401,0.1475409786883097,0.3434902997868341
创伤后唇畸形的中医治疗方法有哪些。,0.4742857142857143,0.4739884343872164,0.1680960499468946,0.3583814979710314
紧张性头痛的中医治疗方法有哪些。,0.5142857142857142,0.5144694484085154,0.2254545404694216,0.4180064259004766
屈光不正合并白内障的中医治疗方法有哪些。,0.4104046242774566,0.409356720380288,0.150170643633997,0.3274853753510482
鼻孢子菌病的中医治疗方法有哪些。,0.4471299093655589,0.4464831754674597,0.177304959620492,0.3486238482503344
胃痛的中医治疗方法有哪些。,0.4010554089709762,0.3999999952,0.1217948669232825,0.3039999952000001
肾下垂的中医治疗方法有哪些。,0.5297297297297298,0.5300546398302428,0.2456140300984156,0.3934426179723193
肛门瘙痒症的中医治疗方法有哪些。,0.5695792880258899,0.570491798294222,0.2505050455246608,0.4786885196056974
病毒性肝炎甲型亚急性重型的中医治疗方法有哪些。,0.4236453201970443,0.4228855672166531,0.1770992317294331,0.2537313383609317
转移性低钠血症的中医治疗方法有哪些。,0.3556851311953353,0.3539822960687777,0.1223021533526346,0.2890855409065358
肛门直肠周围脓肿的中医治疗方法有哪些。,0.4350453172205438,0.4342507596779171,0.193202141790381,0.3425076404118621
角膜裂伤的中医治疗方法有哪些。,0.3728813559322034,0.3714285665854694,0.1467576742885766,0.2914285665854694
